,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
246,0303-UNCIP,1,0,0,0,41,1,1,2,0,0,1,0,0,1,1,0,1,65.0,2531.8,0
247,9947-OTFQU,1,1,0,0,15,1,0,1,0,1,0,0,0,0,0,1,0,74.4,1074.3,1
248,0322-YINQP,1,0,0,0,1,1,0,2,1,0,0,0,0,0,0,1,1,48.55,48.55,1
249,0959-WHOKV,1,0,0,0,42,1,1,1,1,1,1,0,0,1,1,1,0,99.0,4298.45,0
250,4075-JFPGR,0,0,1,0,51,1,0,1,1,1,1,0,1,0,1,1,0,93.5,4619.55,0
251,4629-NRXKX,0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,70.4,147.15,1
252,9514-JDSKI,1,1,1,0,1,0,0,2,0,1,0,0,1,0,0,0,0,40.2,40.2,1
253,3282-ZISZV,1,0,0,1,32,1,1,2,0,1,1,1,1,1,1,0,3,83.7,2633.3,0
254,3675-YDUPJ,1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,1,1,19.85,193.05,0
255,4111-BNXIF,0,0,1,1,67,0,0,2,0,1,1,1,1,1,2,1,0,59.55,4103.9,0
256,7017-VFHAY,0,0,1,1,61,1,1,1,1,1,1,1,1,1,2,0,3,115.1,7008.15,0
257,6655-LHBYW,1,0,0,0,50,1,1,1,1,1,1,1,1,1,1,0,3,114.35,5791.1,0
258,4959-JOSRX,0,0,1,0,2,1,0,2,0,0,0,0,0,0,0,1,3,44.6,80.55,1
259,5046-NUHWD,0,1,1,0,29,0,0,2,1,0,1,0,0,1,0,1,0,45.0,1228.65,0
260,7273-TEFQD,1,1,0,0,3,0,0,2,0,0,1,0,0,1,0,1,0,41.15,132.2,1
261,3606-TWKGI,1,1,0,0,13,1,1,1,0,1,1,0,1,1,0,1,0,106.9,1364.3,1
262,7529-ZDFXI,1,1,1,0,57,1,1,1,0,1,0,0,0,1,0,1,0,89.85,4925.35,0
263,7605-BDWDC,0,0,0,0,31,0,0,2,1,1,0,1,0,1,2,1,2,49.85,1520.1,0
264,1950-KSVVJ,0,0,1,0,45,1,1,1,1,1,1,1,1,1,1,0,1,113.3,5032.25,0
265,0123-CRBRT,0,0,1,1,61,1,1,2,1,1,1,1,1,1,2,0,1,88.1,5526.75,0
266,6292-TOSSS,1,0,0,0,50,1,1,0,0,0,0,0,0,0,2,0,2,24.9,1195.25,0
267,3197-ARFOY,0,1,0,0,19,1,0,1,1,1,0,1,1,1,0,1,1,105.0,2007.25,0
268,6323-AYBRX,1,0,0,0,59,1,0,0,0,0,0,0,0,0,2,0,1,19.35,1099.6,1
269,7014-ZZXAW,0,0,1,0,71,1,1,0,0,0,0,0,0,0,2,1,3,24.25,1732.95,0
270,4385-GZQXV,0,1,0,0,16,1,0,1,0,0,0,1,1,1,0,1,0,94.45,1511.2,1
271,7633-MVPUY,1,0,1,0,57,1,0,2,1,1,0,1,0,0,2,1,0,59.75,3450.15,0
272,6366-ZGQGL,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,24.8,24.8,1
273,4716-HHKQH,1,1,1,0,20,1,1,1,0,1,0,1,1,1,0,0,0,107.05,2172.05,0
274,5940-AHUHD,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,70.6,70.6,1
275,6432-TWQLB,1,0,1,0,5,1,1,1,0,1,0,1,0,0,0,1,0,85.4,401.1,1
276,4484-GLZOU,0,0,1,0,52,1,1,1,0,1,1,0,1,1,0,1,0,105.05,5624.85,1
277,3179-GBRWV,1,1,1,0,21,1,0,2,1,1,0,0,0,1,0,1,2,64.95,1339.8,0
278,8645-KWHJO,1,0,0,0,14,0,0,2,0,0,1,1,1,1,0,1,0,55.0,771.95,0
279,4130-MZLCC,0,0,0,0,5,1,0,2,0,1,0,0,0,0,0,0,2,50.55,244.75,0
280,0314-TKOSI,0,0,0,0,6,1,0,2,1,1,0,0,0,0,0,0,1,55.15,322.9,0
281,8229-MYEJZ,0,0,0,0,10,1,0,2,0,1,0,0,0,0,0,0,0,51.2,498.25,0
282,2080-SRCDE,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,25.4,25.4,0
283,9577-WJVCQ,0,0,0,0,68,1,1,2,1,0,0,0,0,0,0,0,1,54.45,3687.75,0
284,9512-UIBFX,1,0,1,1,18,1,0,1,0,0,1,0,1,1,0,0,1,95.15,1779.95,1
285,6202-DYYFX,0,0,0,0,22,1,1,1,0,0,0,0,0,0,1,1,3,76.0,1783.6,0
286,3808-HFKDE,0,0,0,0,20,1,0,2,0,0,0,0,0,0,0,1,0,44.35,927.15,0
287,5583-SXDAG,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,70.0,70.0,1
288,3488-PGMQJ,1,1,0,0,8,1,0,1,0,1,0,0,0,0,0,1,0,74.5,606.55,1
289,3580-REOAC,1,0,0,0,10,1,0,2,0,0,0,0,0,0,0,1,3,44.85,435.4,1
290,7534-BFESC,1,1,0,0,24,1,1,1,0,0,0,0,0,0,0,1,0,76.1,1712.7,1
291,3727-OWVYD,1,0,0,0,35,1,0,2,1,1,1,0,0,0,1,0,1,61.2,2021.2,0
292,2294-SALNE,1,0,1,1,23,1,0,1,0,1,1,1,0,0,1,0,1,86.8,1940.8,0
293,4847-TAJYI,0,1,0,0,6,1,0,1,0,0,0,0,1,1,0,1,0,89.35,567.8,0
294,1563-IWQEX,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,1,19.7,220.35,0
295,8203-XJZRC,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,20.25,20.25,0
296,6556-DBKZF,0,0,1,1,71,1,0,1,0,0,1,0,0,0,2,0,0,76.05,5436.45,0
297,6851-WEFYX,1,1,1,0,35,1,1,1,0,0,1,0,1,1,0,1,0,100.8,3437.5,0
298,2985-JUUBZ,1,0,1,1,40,1,1,2,0,0,1,0,1,1,0,1,0,74.55,3015.75,0
299,6390-DSAZX,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,73.6,73.6,1
300,0895-LMRSF,1,0,0,0,23,1,0,2,0,0,0,0,1,1,1,1,2,64.9,1509.8,0
301,8098-LLAZX,0,1,0,0,4,1,1,1,0,0,0,0,1,1,0,1,0,95.45,396.1,1
302,8266-VBFQL,1,0,0,0,4,1,0,1,0,0,1,1,0,1,0,1,0,90.4,356.65,0
303,8181-YHCMF,0,0,1,1,68,0,0,2,0,1,1,1,1,1,2,0,3,60.3,4109.0,0
304,2240-HSJQD,1,0,0,1,38,1,1,1,0,1,0,0,0,0,0,1,1,81.85,3141.7,0
305,1248-DYXUB,1,0,1,1,52,1,1,0,0,0,0,0,0,0,2,0,1,24.8,1229.1,0
306,0265-EDXBD,1,1,1,0,32,1,1,1,0,0,0,0,0,0,0,1,0,74.9,2303.35,1
307,4115-BNPJY,1,0,1,1,29,1,0,2,0,0,1,1,1,1,2,0,1,75.55,2054.4,0
308,3167-SNQPL,1,1,1,1,38,1,1,1,0,1,0,0,1,1,0,0,0,101.15,3741.85,0
309,4091-TVOCN,1,0,0,1,48,1,1,2,1,0,1,0,1,1,1,1,3,78.75,3682.45,0
310,1098-TDVUQ,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,19.25,19.25,0
311,7277-OZCGZ,0,0,0,0,22,1,0,1,1,0,0,1,0,1,0,1,0,89.05,1886.25,0
312,1557-EMYVT,0,0,0,0,43,1,1,1,1,1,1,1,1,1,2,0,3,115.05,4895.1,0
313,2799-ARNLO,0,1,1,0,5,1,0,1,0,0,0,0,0,0,0,1,0,69.35,341.6,0
314,7563-BIUPC,1,0,0,0,5,1,0,1,0,0,0,0,1,0,0,1,0,80.6,415.55,1
315,5027-YOCXN,1,0,1,1,51,1,1,1,1,1,0,1,1,1,1,0,3,110.05,5686.4,0
316,3973-SKMLN,1,0,0,0,71,1,0,0,0,0,0,0,0,0,2,1,3,19.9,1355.1,0
317,2321-OMBXY,0,0,1,1,38,1,0,2,1,1,0,1,1,1,1,0,3,80.3,3058.65,1
318,2840-XANRC,1,1,1,0,24,1,0,1,0,0,1,0,1,1,0,1,0,93.15,2231.05,1
319,6745-JEFZB,1,0,1,0,35,1,1,1,0,0,0,1,1,0,0,1,3,91.5,3236.35,0
320,5020-ZSTTY,0,1,0,0,54,1,1,2,1,1,0,1,1,1,1,0,2,82.45,4350.1,1
321,9880-TDQAC,0,0,1,1,72,0,0,2,0,1,1,1,1,1,2,1,0,60.0,4264.0,0
322,8705-WZCYL,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,44.8,44.8,0
323,7102-JJVTX,0,0,1,1,9,1,0,2,1,0,0,0,0,0,1,0,1,48.6,422.3,0
324,8626-PTQGE,1,0,0,0,69,0,0,2,1,1,0,1,1,1,2,1,2,60.05,4176.7,0
325,4983-CLMLV,0,0,1,0,52,1,1,1,0,1,0,1,1,1,0,1,3,102.7,5138.1,0
326,5701-YVSVF,0,1,1,0,11,1,0,1,0,0,0,1,1,0,0,1,0,82.9,880.05,0
327,5804-LEPIM,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,70.35,139.05,1
328,5697-GOMBF,0,1,1,1,28,0,0,2,0,0,0,0,1,0,0,1,0,35.9,973.65,0
329,2739-CACDQ,0,1,0,0,17,1,1,1,0,0,1,0,0,0,0,1,3,82.65,1470.05,0
330,9385-EHGDO,0,0,1,1,35,1,0,0,0,0,0,0,0,0,2,1,1,19.85,739.35,0
331,9498-FIMXL,0,0,0,0,8,1,0,0,0,0,0,0,0,0,1,1,1,19.2,161.95,0
332,2379-GYFLQ,1,0,0,0,46,1,1,1,0,1,1,0,1,0,1,1,3,94.9,4422.95,0
333,0122-OAHPZ,0,0,0,0,7,1,1,1,0,0,0,0,0,0,0,1,0,73.85,511.25,1
334,2868-SNELZ,0,0,0,0,2,1,1,1,0,0,1,0,0,0,0,0,1,80.6,155.8,1
335,4322-RCYMT,1,0,1,1,68,1,1,2,0,1,1,1,0,1,1,1,2,75.8,5293.95,1
336,6680-NENYN,0,0,0,0,43,1,1,1,0,1,1,0,1,1,2,1,0,104.6,4759.85,1
337,2088-IEBAU,0,0,0,0,68,1,1,2,1,1,1,1,1,1,2,1,0,88.15,6148.45,0
338,7982-VCELR,0,0,0,0,36,1,0,1,0,1,0,0,1,1,0,1,3,94.8,3565.65,0
339,1343-EHPYB,1,0,1,0,63,1,1,1,0,1,1,0,1,1,0,1,0,103.4,6603.0,1
340,6035-BXTTY,0,1,0,0,32,1,0,2,0,1,0,1,0,0,0,0,2,54.65,1830.1,0
341,6885-PKOAM,0,0,1,0,71,1,1,2,1,1,1,1,1,1,2,0,3,85.75,6223.8,0
342,7520-HQWJU,0,0,1,1,66,1,1,2,1,1,1,0,0,0,0,1,2,67.45,4508.65,0
343,9639-BUJXT,1,0,0,0,63,1,0,0,0,0,0,0,0,0,1,0,1,20.5,1328.15,0
344,5924-SNGKP,0,0,0,1,41,1,0,0,0,0,0,0,0,0,1,1,3,20.25,865.0,0
345,0021-IKXGC,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,72.1,72.1,0
346,2034-GDRCN,0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,1,0,90.4,168.2,1
347,8966-SNIZF,0,0,1,0,70,1,0,0,0,0,0,0,0,0,2,0,2,19.45,1303.5,0
348,6243-OZGFH,0,0,0,0,23,0,0,2,0,0,0,0,1,1,0,1,0,44.95,996.85,0
349,4654-DLAMQ,0,1,1,0,64,1,0,1,1,1,1,0,0,1,1,0,2,97.0,6430.9,0
350,0513-RBGPE,1,0,1,1,37,1,1,2,1,0,1,1,0,0,2,1,3,62.8,2278.75,0
351,5160-UXJED,1,0,0,1,17,1,0,2,0,0,0,0,0,0,1,0,1,44.6,681.4,0
352,4115-NZRKS,0,1,0,0,7,1,0,1,0,0,0,0,1,1,0,1,0,89.15,574.35,0
353,0219-YTZUE,1,0,1,1,4,1,1,1,0,1,1,0,0,0,0,1,2,84.8,371.9,1
354,0623-IIHUG,0,1,0,0,21,0,0,2,1,0,0,0,1,0,0,1,0,41.9,840.1,1
355,4572-DVCGN,0,0,0,0,10,1,0,1,0,0,0,0,0,1,0,1,2,80.25,846.0,1
356,3351-NGXYI,0,1,0,0,16,1,1,2,1,0,0,0,0,0,0,1,0,54.1,889.0,0
357,8984-EYLLL,1,0,1,0,64,1,1,1,0,1,0,1,1,1,2,1,0,105.25,6823.4,0
358,9057-MSWCO,1,1,1,0,27,0,0,2,1,0,0,0,0,0,0,0,3,30.75,805.1,1
359,9833-TGFHX,1,0,1,1,42,1,1,1,1,0,0,0,1,1,1,0,0,97.1,4016.75,0
360,9294-TDIPC,1,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,1,20.2,83.75,0
361,5229-DTFYB,0,0,0,0,41,1,0,1,0,1,0,1,1,1,2,1,2,98.8,3959.15,0
362,0104-PPXDV,1,0,1,0,58,1,0,2,0,0,1,0,0,0,1,0,3,50.3,2878.55,0
363,5176-LMJXE,0,0,0,0,47,1,0,0,0,0,0,0,0,0,2,1,1,20.55,945.7,0
364,3583-KRKMD,1,0,0,0,18,1,0,1,0,0,0,1,0,0,0,1,2,75.9,1373.05,0
365,1010-DIAUQ,1,0,0,0,5,1,0,1,0,0,1,0,1,1,0,0,2,96.5,492.55,1
366,9069-LGEUL,1,0,1,0,23,1,0,2,1,0,0,0,0,1,0,1,2,59.95,1406.0,0
367,7302-ZHMHP,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,19.15,19.15,0
368,9571-EDEBV,1,0,1,0,71,1,1,1,0,0,1,0,1,1,1,1,3,98.65,6962.85,0
369,3520-FJGCV,1,0,1,1,72,1,1,1,1,1,1,1,1,1,2,1,3,112.6,8126.65,0
370,6563-VRERX,1,0,1,1,33,1,0,0,0,0,0,0,0,0,1,0,1,20.6,690.25,0
371,0259-GBZSH,1,0,0,0,2,1,1,1,0,0,0,0,1,0,0,1,0,85.65,181.5,1
372,6122-EFVKN,1,0,0,1,24,0,0,2,1,0,0,1,0,0,2,0,1,35.75,830.8,0
373,2805-EDJPQ,0,0,1,1,56,1,1,1,0,1,1,1,0,1,1,1,3,99.75,5608.4,0
374,6862-CQUMB,1,0,0,0,37,1,0,1,0,1,0,0,1,1,0,1,3,96.1,3646.8,0
375,7156-MXBJE,0,0,0,0,43,1,1,2,0,1,1,1,1,1,1,0,3,85.1,3662.25,0
376,6158-HDPXZ,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,25.35,25.35,0
377,9601-BRXPO,0,0,1,0,25,1,1,1,0,0,1,1,1,1,0,1,2,104.95,2566.5,1
378,2863-IMQDR,0,0,0,0,61,1,1,2,1,1,1,1,1,1,2,0,0,89.65,5308.7,0
379,5686-CMAWK,1,0,0,0,17,1,1,1,0,0,1,1,0,0,1,0,0,86.75,1410.25,0
380,5651-CRHKQ,0,0,1,0,41,1,0,1,0,1,1,1,0,0,1,1,2,86.2,3339.05,0
381,6905-NIQIN,1,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,1,50.65,50.65,1
382,8204-YJCLA,1,1,1,1,72,0,0,2,1,1,1,1,1,1,2,1,2,64.8,4732.35,0
383,5167-ZFFMM,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,3,90.85,90.85,1
384,6583-SZVGP,1,0,0,0,48,1,1,1,0,1,1,0,1,1,2,1,2,108.1,5067.45,0
385,4895-TMWIR,1,1,1,0,11,1,0,0,0,0,0,0,0,0,0,0,1,19.95,214.75,1
386,0533-BNWKF,0,1,1,0,55,1,1,1,0,1,1,0,0,0,0,1,0,85.45,4874.7,1
387,1708-PBBOA,0,0,0,0,42,0,0,2,1,1,1,1,0,1,1,1,0,54.75,2348.45,0
388,8782-LKFPK,1,0,0,0,44,1,1,1,0,0,1,0,0,1,0,1,1,90.4,4063.0,0
389,5522-JBWMO,1,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,44.0,44.0,0
390,3597-MVHJT,0,0,0,0,27,1,1,1,0,0,0,0,1,1,0,1,2,95.6,2595.25,0
391,9774-NRNAU,1,1,1,0,27,1,1,2,0,1,1,1,1,1,0,1,2,84.8,2309.55,0
392,0224-RLWWD,0,1,0,0,2,1,0,2,0,0,0,0,0,0,0,1,0,44.3,89.3,0
393,9967-ATRFS,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,1,19.9,367.55,0
394,3951-NJCVI,0,1,1,0,42,1,1,1,0,0,0,0,1,1,0,1,0,95.05,3944.5,0
395,2977-CEBSX,0,0,0,0,66,1,1,2,1,1,1,1,1,1,2,1,3,90.05,5965.95,0
396,0177-PXBAT,1,1,1,0,33,1,1,1,1,0,1,1,1,1,0,1,2,109.9,3694.7,0
397,6599-CEBNN,0,0,0,0,34,1,0,1,0,1,0,0,0,0,0,1,3,73.95,2524.45,1
398,2519-ERQOJ,1,1,0,0,33,0,0,2,0,0,1,1,1,1,0,1,0,54.6,1803.7,0
399,5876-QMYLD,0,0,1,1,23,1,0,0,0,0,0,0,0,0,1,0,1,20.05,415.1,0
400,2277-AXSDC,0,0,0,0,32,1,0,0,0,0,0,0,0,0,1,0,2,19.75,624.15,0
401,9442-JTWDL,0,0,0,0,11,1,0,0,0,0,0,0,0,0,1,0,3,20.05,237.7,0
402,0979-PHULV,1,0,1,1,69,1,1,1,0,0,1,0,1,1,0,1,3,99.45,7007.6,1
403,3067-SVMTC,0,0,1,0,68,1,0,2,1,0,0,1,0,0,1,0,2,55.9,3848.8,0
404,5495-GPSRW,1,0,0,0,20,1,0,0,0,0,0,0,0,0,2,1,1,19.7,419.4,0
405,7606-BPHHN,1,0,0,0,72,1,0,0,0,0,0,0,0,0,2,1,3,19.8,1468.75,0
406,4742-DRORA,1,0,1,1,60,1,1,1,1,0,1,0,1,0,1,1,2,95.4,5812.0,0
407,0111-KLBQG,1,1,1,1,32,1,0,1,0,1,0,0,1,1,0,1,1,93.95,2861.45,0
408,4800-VHZKI,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,19.9,19.9,1
409,7989-CHGTL,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,19.6,19.6,1
410,0334-GDDSO,1,1,0,0,3,1,1,1,0,1,0,0,0,0,0,1,0,81.35,233.7,1
411,4163-NCJAK,0,0,1,0,46,1,1,0,0,0,0,0,0,0,1,1,2,24.45,1066.15,0
412,5233-AOZUF,0,0,1,0,29,1,1,1,0,0,0,0,0,0,0,1,0,74.95,2149.05,0
413,5973-EJGDP,1,0,0,0,51,1,1,1,0,1,1,1,0,0,0,1,0,87.35,4473.0,0
414,1996-DBMUS,0,1,1,0,48,1,0,1,0,0,0,0,0,0,0,1,2,70.65,3545.05,0
415,7916-VCCPB,0,0,1,1,16,1,0,1,0,1,0,0,0,0,0,0,2,73.25,1195.75,0
416,4686-GEFRM,1,0,1,0,70,1,1,1,0,1,1,1,0,1,2,1,2,98.7,6858.9,0
417,5249-QYHEX,0,0,1,1,40,1,1,0,0,0,0,0,0,0,2,1,1,24.8,1024.7,0
418,0578-SKVMF,0,0,1,1,22,1,0,1,0,1,0,0,0,1,0,0,0,83.3,1845.9,1
419,5564-NEMQO,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,2,75.3,75.3,1
420,2233-FAGXV,0,0,1,1,5,1,1,0,0,0,0,0,0,0,0,1,1,24.3,132.25,0
421,5605-IYGFG,0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,1,2,69.85,515.45,0
422,7663-ZTEGJ,1,0,0,1,29,1,1,1,0,1,1,1,0,1,1,0,3,100.55,2830.45,0
423,3935-TBRZZ,1,0,1,1,44,1,1,0,0,0,0,0,0,0,1,0,1,25.7,1110.5,0
424,8111-BKVDS,0,0,0,0,10,0,0,2,1,1,1,0,0,0,0,0,2,40.7,449.3,0
425,2055-SIFSS,0,1,1,0,55,1,1,2,0,0,0,0,0,0,0,0,2,51.65,2838.55,0
426,2806-MLNTI,1,1,1,0,52,1,1,1,0,1,1,0,1,1,1,1,2,105.1,5376.4,0
427,8734-DKSTZ,0,0,1,1,10,1,1,1,0,0,0,0,0,1,0,0,0,85.95,858.6,0
428,4360-PNRQB,1,0,0,0,18,1,1,1,0,0,0,0,0,0,0,1,2,75.6,1395.05,0
429,6152-ONASV,0,0,1,0,68,1,1,2,1,0,0,1,0,0,1,0,2,58.25,3975.7,0
430,9063-ZGTUY,0,0,1,1,61,1,0,0,0,0,0,0,0,0,0,1,1,19.4,1182.55,1
431,7781-HVGMK,0,0,1,1,72,0,0,2,1,1,1,1,1,1,2,1,3,65.2,4784.45,0
432,2181-UAESM,1,0,0,0,2,1,0,2,1,0,1,0,0,0,0,0,0,53.45,119.5,0
433,2957-LOLHO,1,0,0,0,12,1,0,2,0,0,0,0,0,0,0,1,2,45.4,518.9,1
434,6048-NJXHX,1,0,1,0,41,1,0,0,0,0,0,0,0,0,2,1,0,19.75,899.45,0
435,2320-SLKMB,0,0,0,0,26,0,0,2,0,0,1,1,1,0,0,1,3,44.45,1183.8,0
436,4980-URKXC,1,0,1,0,36,1,0,0,0,0,0,0,0,0,1,0,2,20.85,720.05,0
437,4376-KFVRS,1,0,1,1,72,1,1,1,1,1,1,1,1,1,2,1,3,114.05,8468.2,0
438,5886-VLQVU,1,0,1,0,35,1,1,1,0,0,0,1,0,1,0,1,2,89.85,3161.2,0
439,3577-AMVUX,1,0,0,0,1,1,0,2,0,0,1,1,0,0,0,0,1,55.05,55.05,0
440,0771-WLCLA,0,0,1,1,16,1,1,1,1,0,1,1,1,1,0,1,0,112.95,1882.55,0
441,5628-RKIFK,0,1,0,0,49,1,1,1,1,0,0,0,1,1,0,0,3,101.55,5070.4,0
442,0206-TBWLC,0,0,1,0,54,1,1,1,1,1,1,1,1,1,1,1,1,114.65,6049.5,0
443,2937-FTHUR,0,0,0,1,18,1,1,2,1,0,0,0,0,1,0,0,0,64.8,1166.7,0
444,1910-FMXJM,0,0,1,0,36,1,0,1,0,0,0,0,0,1,0,0,0,80.4,2937.65,0
445,7752-XUSCI,0,0,0,0,60,1,1,1,0,1,1,0,1,1,0,1,0,105.9,6396.45,1
446,4110-PFEUZ,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,69.55,69.55,1
447,0732-OCQOC,0,0,1,1,52,1,1,0,0,0,0,0,0,0,2,1,2,25.05,1270.25,0
448,5168-MSWXT,1,0,1,1,8,1,0,1,0,0,1,0,1,1,0,1,0,94.75,759.55,0
449,1090-ESELR,1,0,1,1,72,1,0,1,1,1,0,1,1,1,2,0,2,105.5,7611.55,0
450,8592-PLTMQ,0,0,0,0,64,1,1,0,0,0,0,0,0,0,1,0,1,24.7,1642.75,0
451,5760-WRAHC,0,1,0,0,22,1,0,2,1,0,1,1,0,1,0,1,1,69.75,1545.4,0
452,8847-GEOOQ,1,0,1,0,60,0,0,2,0,1,1,1,1,1,0,1,2,60.2,3582.4,0
453,0256-LTHVJ,0,0,1,1,28,1,0,1,0,0,0,0,0,1,0,1,0,81.05,2227.1,1
454,4785-FCIFB,0,0,1,0,61,1,1,0,0,0,0,0,0,0,2,0,1,24.4,1417.9,0
455,8313-NDOIA,0,0,0,0,24,1,1,1,0,1,1,0,1,1,0,1,0,104.15,2494.65,0
456,5149-CUZUJ,1,0,1,1,28,1,0,1,0,1,1,1,1,0,1,0,2,92.9,2768.35,0
457,0942-KOWSM,0,0,1,1,30,1,0,2,0,1,1,1,1,1,2,0,2,80.8,2369.3,0
458,4237-CLSMM,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,20.0,38.0,0
459,1452-VOQCH,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,75.1,75.1,0
460,4719-UMSIY,1,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,1,19.65,100.9,0
461,6614-VBEGU,0,0,1,0,24,1,0,2,0,1,0,0,1,1,0,1,2,69.45,1614.05,0
462,0880-TKATG,1,0,1,1,4,1,1,1,0,0,1,0,1,1,0,0,0,101.15,385.9,1
463,3811-VBYBZ,1,0,0,0,7,1,1,1,0,1,0,0,1,1,0,1,0,99.8,673.25,1
464,1480-BKXGA,1,1,1,0,72,1,1,1,1,1,1,1,1,1,2,1,2,116.05,8404.9,0
465,2996-XAUVF,1,0,0,0,70,0,0,2,0,0,0,1,0,1,2,1,1,40.05,2799.75,0
466,9076-AXYIK,1,1,1,0,64,1,1,1,0,0,1,1,1,1,2,0,0,102.1,6538.45,0
467,5968-XQIVE,1,0,1,1,72,1,1,1,0,1,0,0,1,0,1,1,0,89.7,6588.95,0
468,8896-RAZCR,0,0,0,1,44,1,0,0,0,0,0,0,0,0,2,0,1,19.9,868.1,0
469,4640-UHDOS,0,0,1,1,13,1,0,2,0,0,0,0,0,1,0,0,0,55.95,734.35,1
470,4933-IKULF,0,1,0,0,17,1,0,0,0,0,0,0,0,0,1,0,1,20.65,330.6,0
471,3583-EKAPL,1,0,0,0,1,1,0,2,0,0,0,0,0,1,0,1,0,55.0,55.0,1
472,1304-BCCFO,1,0,1,0,9,1,0,2,0,0,1,0,1,1,0,1,1,70.05,564.4,0
473,4104-PVRPS,1,0,1,0,24,1,0,2,1,0,0,1,0,0,0,0,1,53.6,1315.35,0
474,9399-APLBT,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,74.7,74.7,1
475,2359-KMGLI,1,0,0,0,24,1,1,1,0,1,0,0,0,0,0,1,0,80.25,1861.5,1
476,3780-DDGSE,1,1,1,1,35,1,0,2,0,1,0,1,1,1,0,1,0,76.05,2747.2,0
477,4431-EDMIQ,0,0,1,1,7,1,0,2,1,1,1,1,1,0,0,1,0,75.7,554.05,0
478,0306-JAELE,1,0,0,0,5,1,0,1,0,0,0,1,1,1,0,1,0,96.1,453.4,1
479,6227-HWPWX,0,0,0,1,15,1,0,1,0,0,0,0,0,0,0,0,2,69.0,994.8,1
480,0486-LGCCH,1,0,1,1,11,1,0,0,0,0,0,0,0,0,2,0,1,19.65,225.75,0
481,0447-BEMNG,0,0,1,0,48,0,0,2,1,0,1,0,0,1,0,1,2,45.3,2145.0,1
482,4612-SSVHJ,0,1,0,0,20,1,0,1,0,0,0,0,0,1,0,1,0,81.45,1671.6,0
483,5168-MQQCA,0,0,1,0,72,1,1,1,0,1,1,1,1,1,1,1,2,108.5,8003.8,0
484,5949-XIKAE,0,0,1,1,8,1,0,1,0,1,0,0,1,0,0,1,0,83.55,680.05,1
485,7971-HLVXI,1,0,1,1,72,1,1,1,0,0,0,0,0,1,2,1,3,84.5,6130.85,0
486,9094-AZPHK,0,0,0,0,15,1,1,1,0,1,0,0,1,1,0,1,0,100.15,1415.0,0
487,3649-JPUGY,1,0,0,0,72,1,1,2,0,1,1,1,1,1,2,1,2,88.6,6201.95,0
489,8372-JUXUI,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,74.35,74.35,1
490,3552-CTCYF,1,0,1,1,63,1,1,1,0,1,1,0,1,1,2,1,2,104.8,6597.25,0
491,6778-YSNIH,0,0,0,0,2,1,0,2,0,1,0,0,1,0,0,1,0,59.0,114.15,0
492,0388-EOPEX,0,0,1,0,2,1,0,1,1,0,0,0,0,0,0,1,0,74.4,139.4,1
493,5756-OZRIO,1,1,1,0,61,1,1,2,0,1,0,0,0,1,1,0,2,64.05,3902.6,0
494,6579-JPICP,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,20.4,20.4,0
495,8205-OTCHB,1,0,0,0,22,0,0,2,0,1,1,0,0,1,1,1,2,43.75,903.6,1
