default,student,balance,income
No,No,535.7458464687963,36259.46375529008
No,No,241.80525216874025,41186.182807213576
No,No,1026.5067098023887,42042.167941736276
No,Yes,187.67988557147817,18278.833967133996
No,No,197.53832147914295,58646.92780470976
No,No,585.7080882593607,43288.400382689484
No,Yes,1947.022401161763,12147.046409164492
No,No,829.5475974922681,39717.53760880774
No,No,196.9384595398002,35488.44888358757
No,No,591.8636190185562,31438.77601267075
No,No,0,39742.10545795532
No,Yes,1008.2916186761895,11939.295256145397
No,Yes,1052.2274777406249,17410.751592586963
No,No,331.68052673608935,49756.171011055645
No,No,913.1072039744664,29414.652175163526
No,Yes,561.391612168585,21747.263175934073
No,No,246.9554629787374,47692.89424951762
No,No,578.9786100857417,46304.717476203965
No,No,557.8087771283199,62352.84607456428
No,Yes,788.251751590529,10418.182857439055
No,No,1060.807429270215,39174.05636070535
No,Yes,1247.9070287108957,19816.720143272036
No,No,1184.3607232523086,34259.99019862308
No,No,1024.578238288634,33071.54991888533
No,No,1080.2916555677555,43367.8995668736
No,No,540.279044842846,26267.15634950948
No,No,1448.8354653749511,33835.73625636168
No,Yes,561.1940352840099,27421.111256091157
No,No,1191.4803065890926,30040.57214794639
No,No,565.1389875318769,38202.58393668365
No,No,482.9821952204503,35845.19283150596
No,No,950.3500933487169,37486.24955462758
No,Yes,350.70291345522423,21235.360416198975
Yes,Yes,1551.0234688605458,19027.50863256018
No,No,981.5962750867559,37747.91335488755
No,No,1442.129805251166,10921.615028009863
No,No,1060.3358600878748,56607.253973199055
No,No,1154.8907922967437,61794.34633336571
No,Yes,544.1397692614789,20056.82854389795
No,No,1137.1754542272542,27588.93330544718
No,No,414.084049490222,47811.41892442219
No,Yes,436.00831441827415,17504.447773290012
No,No,987.8147997017234,25809.98027986828
No,No,679.3918417654696,46603.54640986543
No,No,1377.772007185768,51633.329550875984
No,No,856.8119604597334,32437.131834894484
No,No,1036.676833285887,44923.80274693257
No,No,0,46826.8044671654
No,No,961.472070662985,51936.75988750768
No,No,275.9880912601407,35622.82945176501
No,No,426.6935420997398,30769.34477247036
No,No,290.2519081526095,46214.15923420205
No,No,934.9697034577234,42325.7499854437
No,Yes,668.9911555874688,26342.048461291415
No,Yes,2004.7275683099974,27136.537977006166
No,No,1312.8657297514726,29938.259462779897
No,Yes,662.2735564930381,15092.051023401757
No,No,524.6398059893538,36120.89226057854
No,Yes,1212.5895675978663,21058.348662781893
No,No,961.3157693519807,30290.806504884255
Yes,Yes,1504.2901781378655,13965.186044533328
No,Yes,613.6563180231265,25040.488453157788
No,Yes,1233.3436046567276,13402.073285041097
No,No,1221.385959345015,36961.31512422251
No,No,1217.056806684659,46256.78048729447
No,No,628.7576984437408,43205.175297532616
No,Yes,819.0973161085213,15957.943640549061
No,Yes,843.4934550754087,12710.025713899766
No,No,1173.5598150025364,29141.36573476342
No,Yes,1195.5902830658163,13329.596404816602
No,No,1202.8831235791506,12288.12707501604
No,No,24.871823485063146,29316.970334384772
No,No,853.2414215846882,29484.052380177643
No,No,398.77570528356796,40223.90980793873
No,Yes,1521.1723955546893,18149.88618661878
No,Yes,1160.221792703227,15941.050883821501
No,No,985.6140627369952,49948.46711190456
No,No,583.8207192567071,38215.96476322089
No,Yes,638.6919826031215,18148.301705012793
No,No,384.99771946375057,25380.703454393428
No,No,1050.7642306907692,31558.898424611383
Yes,Yes,1871.9383869435467,18077.487092750343
No,No,793.7617176093415,35157.73997553771
No,Yes,591.6606513329608,21790.502425040613
No,No,419.47644126689494,24001.51219693319
No,Yes,514.2838902064552,18185.47969748614
No,No,1027.8950352508152,21551.611089704686
No,Yes,1029.6815485602342,15977.321138905212
No,Yes,953.6263238124669,18363.068497442433
No,Yes,1463.337765149643,11579.159452276477
No,No,1172.4594991058434,34690.138278986764
No,Yes,548.2728639447755,12048.822892267122
No,No,1752.883788562991,48250.104620977894
No,Yes,555.920680160548,23909.706493755602
No,Yes,1560.9317521990274,13621.569162324256
No,Yes,839.8835565619236,16883.33885820693
No,Yes,1112.8179784830982,13634.907628383467
No,No,1309.2537724595034,43278.0592842939
No,No,940.5908748220115,41560.470993534174
No,No,1019.2489771859182,41195.3701168568
No,No,433.66901952903083,32904.69771549164
No,No,1015.1154250426694,42050.466524227486
No,No,75.1776630661825,52765.97828308133
No,No,1050.3163764653355,39585.62422434621
No,No,48.91185684144307,35155.17246699319
No,No,1721.647779919754,48236.12633349844
No,No,1607.3514404307577,48700.84804672063
No,No,1180.4475417055235,43914.419819442664
No,No,609.8771345748055,40875.94653644916
No,Yes,1054.2002082357963,19440.973179592347
No,Yes,793.8204657021336,19074.031733348063
No,No,879.6756179449338,30021.383346503128
No,No,1237.6474219794504,29151.23466163167
No,Yes,1412.764358306997,18234.459216562635
No,Yes,1174.7164826683165,13025.769448172177
No,No,363.344803781613,44325.788852556594
No,No,919.4857762979764,44928.184639380874
No,Yes,1195.0596696449013,21648.656680806394
No,Yes,794.137787843789,15721.799659196153
No,No,10.1888185108063,33776.82545589816
No,No,0,31083.221456506948
No,Yes,498.50597921886276,16967.619763360763
No,Yes,1227.1611068912944,18459.41861469752
Yes,No,1902.6129910377342,53394.0762256759
No,Yes,1059.2046368988122,11742.379859528115
No,Yes,450.305390754806,21177.611078259906
No,No,418.53987043528633,55002.733407478256
No,No,1070.480676662436,32939.36671124952
No,No,1306.7705732940874,56640.63403360774
No,Yes,1315.3372979028973,8431.175003615155
No,No,74.53342519575756,19146.245627051117
No,No,66.15233048870596,38927.124508577006
No,No,56.42071165269351,54217.338245863364
No,No,1056.59687510996,25123.859616663933
No,No,259.2375778257681,51355.37462308153
No,Yes,1143.6925780324282,23500.901283927244
No,Yes,0,15682.068503917417
No,No,877.7939337891754,30239.72071558083
No,No,919.0775550183964,45315.55745077264
No,No,94.93247587406245,27212.95123785451
No,No,333.3741889200341,29413.148991842187
No,No,197.9107165050683,30971.19724855455
No,No,624.9100880074297,41047.55578732221
No,No,138.2522518077841,54406.50224581428
No,No,787.5517716676471,46185.55200069019
No,No,1030.9275643828782,36271.334562997596
No,No,1049.7476426154271,30159.20989362271
No,No,0,35738.98756590811
No,Yes,1130.0567874408764,18467.102194201136
No,No,795.5412235058373,51303.14013689646
No,Yes,1503.5962384676754,18710.614482339857
No,No,436.13501240498357,46071.660524022394
No,No,800.7055932689758,36314.436331389814
Yes,Yes,1881.049952319022,16580.45056355778
No,Yes,1445.4580296752197,18632.61606184078
No,No,1166.1002356256613,23994.40390686041
No,No,163.74710372413927,38970.02890458533
No,No,0,46353.802121347544
No,No,1322.0529370054307,47814.17420323858
No,No,1283.523253402411,61525.6961773731
No,No,1000.8984337012364,43059.048601116316
No,No,249.86032303814056,47602.116499363816
No,No,500.2221783635973,38991.01248109934
No,No,568.0944851223028,36374.43392302047
No,Yes,1047.085153827527,13714.279384327097
No,Yes,186.6683743100284,15976.637860840714
No,No,782.778332002182,39224.409273883575
No,No,388.5483504699359,18007.832960071875
No,Yes,842.5722262891917,17279.521820566944
No,No,556.1156312799501,44197.908462566294
No,No,1234.5786179325817,48112.48053596655
No,No,412.89434185217533,42123.217214619726
No,No,683.3573937525495,29269.33352004481
No,No,872.2261715508974,48101.611688495555
No,No,415.765428516259,24740.753599547766
No,Yes,1518.0188089466649,16740.443083743667
No,No,254.39445522627045,44612.14756671563
No,No,1507.2491946005225,24057.51794458949
No,No,900.5675030749612,40848.69179357427
No,No,595.1451336041054,46011.94663169373
No,Yes,163.93982306924306,21083.00450992612
No,No,389.61325185969446,43472.67429939421
No,Yes,1334.971180240219,14834.864293598434
No,Yes,1961.728656973753,17864.099253512588
No,No,1173.1614932717025,36439.67872660439
No,No,1102.418242060161,23218.083804083937
No,No,1228.9079187905477,46411.82005870143
Yes,No,1505.831474540651,29525.749401218683
No,Yes,1217.6239131840332,21160.429300800453
No,Yes,843.1590909930441,12042.894219763431
No,No,1004.532903507807,59403.93000956785
No,No,294.06294444126456,57500.111054457055
No,No,484.72347948411976,24569.567290726394
No,No,775.5561388368324,34586.25333760802
No,Yes,1339.3127687594472,21031.85983068491
No,No,801.8550344132668,39156.62748922183
No,No,551.887100316107,37573.141392390586
No,Yes,522.3811805986095,23440.06422258846
No,Yes,1237.454722706082,20660.469378731203
No,No,320.0059169227444,57563.48923430321
No,No,960.6700306026568,30093.72753568199
No,No,272.01951771579735,29773.609319360578
No,No,927.1659182198966,33781.815105111724
No,No,75.79525931196417,55189.685993114654
No,No,1285.8513807345848,37635.954081573655
No,No,1471.7750728723167,32478.04391093355
No,Yes,808.0147191289478,14485.468438424212
No,No,747.3535557126023,42900.02494817552
No,No,327.79573165908363,23865.328098262944
No,Yes,851.341791940435,18786.580342191122
No,No,110.85436510537522,27370.30436568997
No,No,541.7555693486894,57322.10502255538
No,No,0,36269.292539222035
No,No,1201.3602641129396,51740.890051103546
No,No,57.21983790345996,18982.55571456337
No,Yes,785.0934845816207,32945.82806645482
No,Yes,383.6396643441233,17445.18244215904
No,No,1107.3041567002037,52765.058663695134
No,No,396.9859854418593,55454.63104036818
No,No,0,44807.378273691094
No,No,924.2415348044092,45207.38762570052
No,No,602.4937248950758,33202.534382778606
No,Yes,828.7398250307367,17962.311087542446
No,Yes,1.6111755718424092,20837.335463840976
No,Yes,894.0057891445113,18002.32518960227
No,No,1234.4764787318566,31313.374575493195
No,No,406.0139804210473,42642.237373098404
No,Yes,1051.9984485411428,12376.095982038609
No,Yes,1085.8380796484823,18890.228081772668
No,No,1656.1732716355564,41133.12684721527
No,Yes,242.65260886518843,20426.793971066636
No,Yes,602.3064954907263,12927.712802396381
No,No,187.59730261055392,59660.99703560899
No,No,331.29708189664547,34497.742683584824
No,No,911.3877951359428,57131.32036838416
No,No,391.4082005139222,39761.561842660674
No,No,1450.3491836988924,33957.18196057229
No,No,819.9169885263045,28960.112805034427
No,Yes,1590.1764125721606,18666.412211868854
No,Yes,1256.6148700080819,22493.501261112346
Yes,Yes,1889.3321103270778,22652.109634200406
No,No,743.6853749315914,10774.971908420717
No,No,343.1944993733163,29555.905467770433
No,No,534.9731546980664,44079.332867929086
No,No,1207.6979060635895,34857.5403138442
No,No,564.8138972265142,39829.416831452836
No,Yes,495.36526329712103,22938.136865063967
No,No,902.5138230677017,38647.5218924775
No,Yes,1741.2733540634213,18544.051654431343
No,No,1166.6426248982352,52700.10969329844
No,Yes,631.1597700006928,23245.070759643695
No,Yes,1076.977965591721,14668.380712609505
Yes,No,1243.554025199449,37634.34639864843
No,No,2113.0190230156086,34747.75577709791
No,No,1296.06099706844,43313.28298774609
No,No,1088.6740772095022,47147.72594529813
No,No,824.7317040750542,42313.51574947277
No,No,684.2948413672772,37011.18327649747
No,No,37.36488649808928,26221.51790038948
No,Yes,878.1490054834143,18414.57006784252
No,No,904.2415222360507,40683.46034565197
No,Yes,942.0422149531732,22181.394545754392
No,Yes,957.492536316181,16323.364760765524
No,No,285.2908757896974,17606.635925089555
No,Yes,1468.3827477561335,19846.064753061615
No,No,322.71301950260397,27668.576095181154
No,No,414.1340631336588,40877.22645365744
No,No,1105.0028119368046,36812.70609293448
No,No,0.44575676854390167,31934.83797510549
No,No,619.701399647492,13902.179002054192
No,No,293.8693202159568,56676.801753597436
No,Yes,637.382728273361,19704.91942081976
No,No,1109.528617234403,69325.07982117884
No,No,1223.1129435362452,52903.46136747347
No,Yes,1183.6929502387115,13081.66106328497
No,No,569.79087257860715,54335.224099827225
No,No,625.5319229160418,46026.48790774786
No,No,833.6552993152093,16908.77809904827
No,No,866.0459225979968,44827.26587863427
No,Yes,945.479849222592,17279.286811685364
No,No,1554.8455452416047,43901.8053189526
No,No,575.7683453259893,51927.74679802487
No,No,1141.603687243732,38722.96119109647
No,No,1146.640220208392,45376.556483630906
No,No,0,34305.91868183223
No,No,434.7147712921885,35454.75541647148
No,No,1026.1344302910318,39135.636961943674
No,Yes,1302.7972062557824,29252.36143410988
No,No,690.7058706126899,59561.90520010873
No,No,574.4516329341476,40727.642926059045
No,No,0,43346.62226444471
No,Yes,251.30602374187924,13058.60665818056
No,Yes,1252.113954209937,16490.70693255057
No,No,207.89520686374442,52249.31234106678
Yes,No,1753.0843892750331,48965.34696609684
No,Yes,1279.9352268471564,21107.520243677816
No,No,862.8765136882629,36461.90112957621
No,No,1143.5414048528278,33394.97910322218
No,No,1253.1816404602882,71238.55059818304
No,No,624.0839722344242,25557.639671009245
No,Yes,1027.8610697425179,14322.088360120939
Yes,No,1964.0146840987898,50553.53452173277
No,No,752.4261090730269,32539.64501016498
No,No,953.9298176724657,32640.144047781585
No,No,773.204212695115,66749.43343888046
No,No,432.7910884572367,52238.08743657403
No,No,797.7340161708541,31616.800235664636
No,No,240.84155277880126,56089.154251144384
No,No,662.3158573976316,31815.346555347336
No,Yes,1056.3655498913217,15432.395988769487
No,No,741.0875960968502,43015.53915324675
No,No,0,42284.68217467693
No,No,981.9544898056752,41123.21246963442
No,No,1569.8356664291778,42781.38330420452
No,No,136.50552133791496,45596.1078294951
No,Yes,731.9517152633182,18117.427910589096
No,No,717.8107678161317,32040.931260213867
No,Yes,1005.1762228766817,18262.17614317998
No,No,561.9283609457116,31192.91272397826
Yes,No,2033.1917897071728,44998.28743725694
No,No,638.817455651788,46704.73800270466
No,Yes,1104.9496869249247,11528.999663777531
No,No,0,29514.033612611252
No,No,633.7666724750663,34290.60491870369
No,Yes,1526.0251335073265,20894.076656620837
No,No,522.7662715392348,43026.32912775839
No,No,853.1031275541784,47381.72423219247
No,No,1225.2251522229076,39338.86211797261
No,Yes,1559.6278690364452,22047.78161488867
No,No,260.3399356948368,34932.49376274421
No,No,1320.9432451288571,50505.36689555383
No,No,1443.6483898454069,45089.38954435776
No,No,791.6382334183979,30303.60677663829
No,No,922.6664691491223,33445.489689114496
No,No,80.75286364176918,35887.54636075976
No,No,193.35853863331317,34728.021427387714
No,No,939.0985018354309,45519.01897673428
No,No,1336.803014732151,30787.1557165826
Yes,No,1488.779561913026,49803.29307870707
No,Yes,375.19674693179593,13709.205328002556
No,Yes,773.3811631966262,18978.188450442387
No,No,581.4231694755442,44600.66279731709
No,No,461.0502493756089,43147.772027257204
Yes,Yes,1424.559323288538,25398.19743942644
No,Yes,1139.3962135966847,17139.848091133357
No,No,1032.2032697247191,41673.73415388793
No,No,96.641838693463,44556.21941862182
No,No,338.77940819353546,42678.713191171584
No,Yes,1331.4254616180408,13793.185177664956
No,No,0,34479.62348736098
No,No,616.2539700009183,42436.68644234967
No,No,599.800862543391,30146.635742306993
No,Yes,1466.5628900013387,20904.44787675223
No,No,593.3038908590468,49925.323917143956
No,No,786.9812600368798,49432.95275994068
No,No,926.9853266701233,48753.31287420213
No,No,1175.4204332653267,37462.64332947085
No,Yes,1697.7496670909845,23295.843276853848
No,No,575.5143833482845,54203.19021332984
No,No,1386.3024436826577,54404.481692954265
No,Yes,1222.2450923901793,23152.72309574154
No,No,1556.1941940115648,26905.580748098077
No,No,1103.9218798006964,52821.534851342025
Yes,No,1496.0721103740852,40214.620826624414
No,Yes,975.6428740130619,25920.321910725466
No,Yes,781.1742570506362,23403.063770179244
No,Yes,940.4354662974798,18939.842792163523
No,No,375.3296200377072,32531.215755524656
No,No,627.8761332908452,51770.45835024859
No,No,1304.383208802008,49371.95690594746
No,No,1496.2323699903227,37534.329236306534
No,Yes,1005.5938287339417,15851.482645638405
No,No,828.8577542778264,46060.852933500435
No,Yes,1144.3585196295157,18903.378442465466
No,No,1386.1919485038468,42537.99079280536
No,Yes,1321.8052059731053,11453.61152997638
No,No,1121.1512510700709,35765.70649492877
No,No,547.8633422386931,45966.35106075491
No,No,813.9973412220429,42461.56142127803
No,No,75.1839852575265,52166.00596778077
No,No,598.2192977853814,28621.125423480924
No,Yes,63.036323271885294,12308.018321028705
No,No,0,48642.25450510561
